Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1263879064894320640,"#RAINONME MUSIC VIDEO WITH @ARIANAGRANDE ⛈🗡 OUT NOW
https://t.co/ACFG20boT7
DIRECTED BY ROBERT RODRIGUEZ https://t.co/d3p2TOcw8o",Lady Gaga,ladygaga,2020-05-22T17:07:05.000Z,Fri May 22 17:07:05 +0000 2020,190839,49202,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://youtu.be/AoAm4om0wTs ,1,1,video,https://video.twimg.com/ext_tw_video/1263878998418788352/pu/vid/480x480/opaYFTiUv9t8m2-5.mp4?tag=10,,,
1263877464826081281,IF YOU WERE UP ALL NIGHT DRINKING WINE ON CALLS W UR FRIENDS LISTENING TO #RainOnMe U BETTER WAKE UP AND GET SOME COFFEE FOR THAT HANGOVER CUZ THE VIDEO IS OUT,Lady Gaga,ladygaga,2020-05-22T17:00:43.000Z,Fri May 22 17:00:43 +0000 2020,117225,17201,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,,,,,
1263876824175542272,2 MINUTES ⛈🗡 #RAINONMEMUSICVIDEO @arianagrande https://t.co/MZ9eJlOgbq,Lady Gaga,ladygaga,2020-05-22T16:58:11.000Z,Fri May 22 16:58:11 +0000 2020,33225,5290,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/ladygaga/status/1263862617723953154 ,1,1,,,,,
1263875809632153600,Ahhhhh!!!!!!!! 7 min😭😭😭😭💕💕🧚‍♀️🧚‍♀️☔️@ArianaGrande,Lady Gaga,ladygaga,2020-05-22T16:54:09.000Z,Fri May 22 16:54:09 +0000 2020,129399,11662,fr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,
1263862617723953154,#RainOnMeMusicVideo ⛈🗡 1 hour https://t.co/oFP0ag1ue0 https://t.co/UKdKKmahq3,Lady Gaga,ladygaga,2020-05-22T16:01:44.000Z,Fri May 22 16:01:44 +0000 2020,62844,13895,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://www.youtube.com/watch?v=AoAm4om0wTs ,1,0,photo,https://pbs.twimg.com/media/EYokWJxUYAMvW-9.jpg,,,
1263686375884222464,"If we’re gonna cry we’re gonna cry together, but we’re gonna dance while we do it. #RainOnMe #LittleMonsters ⁦@ArianaGrande⁩ 💕💕let it pour☔️ I’m crying on my porch that I use to not be able to leave, I was stuck. Now I dance on it and sing about how I got through it. https://t.co/fZgrMDJYg2",Lady Gaga,ladygaga,2020-05-22T04:21:24.000Z,Fri May 22 04:21:24 +0000 2020,142906,25299,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,1,photo,https://pbs.twimg.com/media/EYmEDyJUMAMJHp3.jpg,,,
1263683051025911809,"Now when I cry instead of fighting it I say “I’m ready rain on me” @bloodpop thank u for encouraging me to keep going when I was sad. Turns out even if you don’t feel good enough you still can be. I heard my joy back when we wrote this song. It was there, I just needed to find it",Lady Gaga,ladygaga,2020-05-22T04:08:12.000Z,Fri May 22 04:08:12 +0000 2020,63195,10986,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,
1263682904569200640,"#RAINONME out now! ⛈🗡 https://t.co/eX18JePJqg
Video premiere at 10am PT / 1pm ET TOMORROW on my YouTube channel ⚔️💓 https://t.co/LNGBM3cB1J",Lady Gaga,ladygaga,2020-05-22T04:07:37.000Z,Fri May 22 04:07:37 +0000 2020,105153,24794,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://smarturl.it/RainOnMeChromatica ,1,0,photo,https://pbs.twimg.com/media/EYmA5wcUMAAvch2.jpg,,,
1263682451546599426,"One time I felt like I was crying so much it would never stop. Instead of fighting it, I thought bring it on, I can do hard things. @arianagrande I love you for your strength and friendship. Let’s show them what we’ve got. 👯‍♀️ https://t.co/eX18JePJqg",Lady Gaga,ladygaga,2020-05-22T04:05:49.000Z,Fri May 22 04:05:49 +0000 2020,91124,20288,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://smarturl.it/RainOnMeChromatica ,0,1,,,,,
1263681577252343811,"Thank you for reminding me I’m strong, I’m super emotional and love you so very much, I cherish you @ArianaGrande and little monsters without you I don’t know how I would survive. I’d rather be dry, but at least I’m alive.",Lady Gaga,ladygaga,2020-05-22T04:02:20.000Z,Fri May 22 04:02:20 +0000 2020,156258,24523,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,
1263679916798668802,@ArianaGrande MOOD 😭😭😭💕💕💕🧚‍♀️🧚‍♀️,Lady Gaga,ladygaga,2020-05-22T03:55:44.000Z,Fri May 22 03:55:44 +0000 2020,76655,8434,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,
1263669165350506497,You inspire me 😘😘 let’s go https://t.co/8x6DQFTRSC,Lady Gaga,ladygaga,2020-05-22T03:13:01.000Z,Fri May 22 03:13:01 +0000 2020,158893,18798,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/ArianaGrande/status/1263666168314781696 ,0,0,,,,,
1263650839236730880,TWO HOURS ⛈ #RAINONME @arianagrande https://t.co/wZx6ALKphy,Lady Gaga,ladygaga,2020-05-22T02:00:12.000Z,Fri May 22 02:00:12 +0000 2020,115591,21518,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,photo,https://pbs.twimg.com/media/EYljvGAU0AIaiBV.jpg,,,
1263620626264154113,⛈⛈⛈⛈ #RainOnMe @arianagrande,Lady Gaga,ladygaga,2020-05-22T00:00:08.000Z,Fri May 22 00:00:08 +0000 2020,95198,16395,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,,,,,
1263590414163951618,"“I never asked for the rainfall
At least I showed up 
You showed me nothing at all”
⛈ #RAINONME SIX HOURS",Lady Gaga,ladygaga,2020-05-21T22:00:05.000Z,Thu May 21 22:00:05 +0000 2020,85117,14061,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,,,,,
1263560214055280641,"8 HOURS ⛈ @arianagrande #RAINONME 
https://t.co/BFkKbs3Gun https://t.co/qxdk1f8dqV",Lady Gaga,ladygaga,2020-05-21T20:00:05.000Z,Thu May 21 20:00:05 +0000 2020,69859,12173,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://smarturl.it/ChromaticaPresave ,1,1,photo,https://pbs.twimg.com/media/EYkRUO5UwAEcCKi.jpg,,,
1263536940705406976,Welome to #Chromatica @ZaneLowe ⚔️💓 Watch the interview on @applemusic @beats1 https://t.co/AkJK9RBaSp https://t.co/Esqrwbx9pz,Lady Gaga,ladygaga,2020-05-21T18:27:36.000Z,Thu May 21 18:27:36 +0000 2020,30318,5615,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,http://apple.co/ChromaticaInterview ,1,3,video,https://video.twimg.com/ext_tw_video/1263536770773184512/pu/vid/480x480/uHXbepyx_Ipvdlmg.mp4?tag=10,,,
1263530686398361602,"Love u @ArianaGrande let’s do this. Nothing can stop us, we know that now. 💕🧚‍♀️🧚‍♀️",Lady Gaga,ladygaga,2020-05-21T18:02:45.000Z,Thu May 21 18:02:45 +0000 2020,181452,24721,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,
1263519107237871617,"#RAINONME ⛈ TONIGHT @arianagrande 
https://t.co/BFkKbs3Gun https://t.co/fapNnFo4tc",Lady Gaga,ladygaga,2020-05-21T17:16:44.000Z,Thu May 21 17:16:44 +0000 2020,53466,14784,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://smarturl.it/ChromaticaPresave ,1,1,photo,https://pbs.twimg.com/media/EYjr7aGVAAEMSkF.jpg,,,
1263162870595911681,THIS IS A MESSAGE FROM #CHROMATICA https://t.co/DxaMRqVp1D,Lady Gaga,ladygaga,2020-05-20T17:41:11.000Z,Wed May 20 17:41:11 +0000 2020,65961,12149,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,photo,https://pbs.twimg.com/media/EYen7hUUYAADne_.jpg,,,
1263137841623650311,I brought @ZaneLowe into the world of #Chromatica. Watch the interview Thursday at 10am PT on @applemusic @beats1 ⚔️💓 https://t.co/szGegSoVBD,Lady Gaga,ladygaga,2020-05-20T16:01:44.000Z,Wed May 20 16:01:44 +0000 2020,56109,11528,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,3,video,https://video.twimg.com/ext_tw_video/1263137610395824129/pu/pl/b80t82eG3VMP6gf8.m3u8?tag=10,,,
1262915068909326337,⛈ I’ve got my umbrella ready @amazonmusic https://t.co/29Wi9stRp7,Lady Gaga,ladygaga,2020-05-20T01:16:30.000Z,Wed May 20 01:16:30 +0000 2020,49263,7309,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/PopBase/status/1262776685495115782 ,0,1,,,,,
1262776198041497601,"I'm so happy to introduce you to the STUPID LOVE EYESHADOW PALETTE that we created inspired by #Chromatica. It's filled with bright shades for you to color with creativity, kindness, and LOVE. Now available on @amazon and https://t.co/lfX4GLwMiF globally! 👩‍🎨🧑‍🎨👨‍🎨 https://t.co/h41LKPL59L",Lady Gaga,ladygaga,2020-05-19T16:04:41.000Z,Tue May 19 16:04:41 +0000 2020,42237,5584,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,http://hauslabs.com ,1,1,photo,https://pbs.twimg.com/media/EYZIQgjUcAASfBj.jpg,,,
1262473261792636936,https://t.co/G9sEK0Uo6r,Lady Gaga,ladygaga,2020-05-18T20:00:55.000Z,Mon May 18 20:00:55 +0000 2020,143839,24053,zxx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EYU0vDGUwAActKy.jpg,,,
1262412927975321603,"... water like misery ⛈ 
#RainOnMe 5/22 @arianagrande
https://t.co/BFkKbs3Gun https://t.co/R78g5OEBJt",Lady Gaga,ladygaga,2020-05-18T16:01:11.000Z,Mon May 18 16:01:11 +0000 2020,126162,27190,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://smarturl.it/ChromaticaPresave ,1,1,photo,https://pbs.twimg.com/media/EYT93ewUwAI_GgL.jpg,,,
1261783578326773760,Saturday 🧚‍♀️ https://t.co/5lGnBek7Zy,Lady Gaga,ladygaga,2020-05-16T22:20:22.000Z,Sat May 16 22:20:22 +0000 2020,256046,24433,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EYLBeX2UEAEIXpz.jpg,,,
1261408469871030273,"#RAINONME WITH @ARIANAGRANDE ⛈ FRIDAY 5/22, MIDNIGHT ET WORLDWIDE https://t.co/Y7bxLDrpYl",Lady Gaga,ladygaga,2020-05-15T21:29:49.000Z,Fri May 15 21:29:49 +0000 2020,168948,46913,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,photo,https://pbs.twimg.com/media/EYFsUMmUwAAkLkT.jpg,,,
1261024866909581312,RT @BTWFoundation : We’re proud to announce that we’ve partnered with @jackdotorg for our #BeKindBeThere initiative! Learn how to recognize if a loved one is struggling with their mental health + how you can support them 💕 Go to: https://t.co/XivXDu0dxs https://t.co/0RP2krhcVd,Lady Gaga,ladygaga,2020-05-14T20:05:31.000Z,Thu May 14 20:05:31 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://bit.ly/2WqLNkj ,1,1,video,https://video.twimg.com/ext_tw_video/1260918653689769986/pu/vid/480x270/kc8-6S1sp7uLGhMt.mp4?tag=10,,,
1260964282054750209,".@hauslabs is stepping onto #Chromatica with the STUPID LOVE EYESHADOW PALETTE 😍 18 shades of color, yours on 5/19. Head to https://t.co/lfX4GLwMiF to see the full lineup! https://t.co/WmaFcbIYTb",Lady Gaga,ladygaga,2020-05-14T16:04:47.000Z,Thu May 14 16:04:47 +0000 2020,39461,5846,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,http://hauslabs.com ,1,1,photo,https://pbs.twimg.com/media/EX_YU8hU0AAVJiD.jpg,,,
1259894565714055168,"ENERGY
https://t.co/QrnW6Y0cM4 https://t.co/rj7i4xr4uC",Lady Gaga,ladygaga,2020-05-11T17:14:06.000Z,Mon May 11 17:14:06 +0000 2020,54474,7517,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,http://SHOP.LADYGAGA.COM ,0,0,photo,https://pbs.twimg.com/media/EXwLaN-WsAA-38j.jpg,https://pbs.twimg.com/media/EXwLaN-XgAACt7s.jpg,,
1258874143337897984,FEEL THRU DANCE AND SOUND https://t.co/4Kko04hk4v https://t.co/4o0IocT7m9,Lady Gaga,ladygaga,2020-05-08T21:39:19.000Z,Fri May 08 21:39:19 +0000 2020,72379,16916,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://smarturl.it/Chromatica ,0,0,photo,https://pbs.twimg.com/media/EXhrW9rUMAEgyZ5.jpg,,,
1258118237750833152,https://t.co/1WgN9V2bQ6 https://t.co/DZbflgzvBG,Lady Gaga,ladygaga,2020-05-06T19:35:37.000Z,Wed May 06 19:35:37 +0000 2020,38721,6344,zxx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://smarturl.it/GagaStore ,0,0,photo,https://pbs.twimg.com/media/EXW73j2U0AA61Ns.jpg,https://pbs.twimg.com/media/EXW73j2UMAAhbzq.jpg,https://pbs.twimg.com/media/EXW73jzVAAE9mDj.jpg,https://pbs.twimg.com/media/EXW73j6UcAE2mv9.jpg
1258064081979715584,The journey continues. You can officially join me on #Chromatica on May 29. ⚔️💓 https://t.co/GjJUC3PRWz https://t.co/VFIcMw2JE4,Lady Gaga,ladygaga,2020-05-06T16:00:25.000Z,Wed May 06 16:00:25 +0000 2020,154145,48441,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,http://smarturl.it/Chromatica ,1,0,photo,https://pbs.twimg.com/media/EXWKm9OUwAAt_w9.jpg,,,
1257753109159239680,"I’m so excited to speak to the class of 2020 with @BarackObama, @MichelleObama, @BTS_twt and many more incredible people as we celebrate your accomplishments in this graduate #withme livestream event. Tune in June 6th on @YouTube 💗 #DearClassOf2020 https://t.co/JeXEuKVti7 https://t.co/wdmUESAje3",Lady Gaga,ladygaga,2020-05-05T19:24:43.000Z,Tue May 05 19:24:43 +0000 2020,55857,14056,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,http://yt.be/dearclassof2020 ,2,4,photo,https://pbs.twimg.com/media/EXRvyM0VAAA3Qoh.jpg,,,
1257751462236418049,"Want to help fight #COVID19 from home? Download @HowWeFeel and check in, it takes less than 30 seconds a day and helps world class doctors and scientists learn more about the #COVID19 pandemic 💡 https://t.co/Ix7V4fIJ31",Lady Gaga,ladygaga,2020-05-05T19:18:11.000Z,Tue May 05 19:18:11 +0000 2020,10262,1856,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://howwefeel.org/ ,2,1,,,,,
1256302936692420609,"I deeply thank all of our customers for supporting the work that @BTWFoundation is doing, and helping me join the fight to create access to more mental health resources and awareness, and to create a kinder, braver world.",Lady Gaga,ladygaga,2020-05-01T19:22:15.000Z,Fri May 01 19:22:15 +0000 2020,11642,1401,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,
1256302935073452033,"I have always wanted to build a company that would support charitable efforts. Starting today, @hauslabs will donate $1 from every paid transaction on https://t.co/lfX4GLwMiF to @BTWFoundation. https://t.co/4teZuulzbA",Lady Gaga,ladygaga,2020-05-01T19:22:15.000Z,Fri May 01 19:22:15 +0000 2020,23675,3358,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,http://hauslabs.com ,0,2,video,https://video.twimg.com/ext_tw_video/1256302923757219840/pu/vid/1280x720/jA0sBxOWNkv2kwtv.mp4?tag=10,,,
1256016124660944897,"I love you, everyone 😍 https://t.co/RHewwRI6dO",Lady Gaga,ladygaga,2020-05-01T00:22:34.000Z,Fri May 01 00:22:34 +0000 2020,115631,16084,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/EW5EAb6UMAErR-X.jpg,,,
1253082713629704192,"Even though I was born in Manhattan, I have immense Jersey pride from my family there and the time I spent there growing up. I'm excited to see my friends @springsteen @itstonybennett and more perform on #JERSEY4JERSEY tonight. Find out where to watch: https://t.co/q4D51ZqxCC https://t.co/Mhxj2PjCvM",Lady Gaga,ladygaga,2020-04-22T22:06:14.000Z,Wed Apr 22 22:06:14 +0000 2020,21394,2576,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://njprf.org https://twitter.com/springsteen/status/1250077290123292675 ,1,2,,,,,
1253065321025433600,#Chromatica ⚔️💓 #LG6 https://t.co/nRG8AKuvK5,Lady Gaga,ladygaga,2020-04-22T20:57:08.000Z,Wed Apr 22 20:57:08 +0000 2020,218452,61928,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,0,photo,https://pbs.twimg.com/media/EWPIQ6ZU4AIQyJj.jpg,,,
1252052802471374848,"If you want to relive the music, you can click here to stream all of the performances ☺️ https://t.co/PA5AQuvWQK",Lady Gaga,ladygaga,2020-04-20T01:53:44.000Z,Mon Apr 20 01:53:44 +0000 2020,15893,2322,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,https://umg.lnk.to/togetherathome ,0,0,,,,,
1252052630643367938,"Thank you with all of my heart for watching #TogetherAtHome, sharing in a global moment of kindness with each other, and spreading positive and loving intentions. We love you.",Lady Gaga,ladygaga,2020-04-20T01:53:03.000Z,Mon Apr 20 01:53:03 +0000 2020,62241,5645,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,,,,,
1251748421356134400,I am so humbled to have been a part of this project. Thank you @GlblCtzn. Thank you @WHO. I love you 🌎❤️ https://t.co/kBH0Ds45tf,Lady Gaga,ladygaga,2020-04-19T05:44:14.000Z,Sun Apr 19 05:44:14 +0000 2020,71492,9301,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/GlblCtzn/status/1251730759334928384 ,0,2,,,,,
1251716687516143616,I love all the artists on #TogetherAtHome. And everyone that watched and everyone the didn’t or couldn’t. We all matter. We’re one world. ❤️🌎,Lady Gaga,ladygaga,2020-04-19T03:38:08.000Z,Sun Apr 19 03:38:08 +0000 2020,129500,14102,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,,,,,
1251663018674405376,It’s time! 😭🥰 our TV special One World: #TogetherAtHome starts right now 💗 celebrating those on the frontlines. Stream here or click here to find out where to watch the broadcast on TV! https://t.co/9nxv0IRvl2 https://t.co/Lnd0s9jC0d,Lady Gaga,ladygaga,2020-04-19T00:04:53.000Z,Sun Apr 19 00:04:53 +0000 2020,37231,7933,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://glblctzn.me/2xFbpj8 https://twitter.com/GlblCtzn/status/1251570680392495106 ,1,0,,,,,
1251573952834605057,"The TV broadcast I curated starts in 6 hours! It airs on many major networks across the globe and so many places online. For more information on where you can watch anywhere in the world, click here https://t.co/9nxv0J96JC",Lady Gaga,ladygaga,2020-04-18T18:10:58.000Z,Sat Apr 18 18:10:58 +0000 2020,13260,2781,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,https://glblctzn.me/2xFbpj8 ,0,0,,,,,
1251571964663205889,The #TogetherAtHome digital stream starts now! So proud of the team that put this together 🥰 https://t.co/Lnd0s9218F,Lady Gaga,ladygaga,2020-04-18T18:03:04.000Z,Sat Apr 18 18:03:04 +0000 2020,49300,10954,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/GlblCtzn/status/1251570680392495106 ,1,0,,,,,
1251207704044920832,Thank you Netherlands &amp; @hugodejonge for your support for a #COVID19 vaccine and to @WHO! Global citizens hope that the Netherlands will also continue to support @gavi and that other countries will follow your example and contribute to @CEPIvaccines 🙏,Lady Gaga,ladygaga,2020-04-17T17:55:37.000Z,Fri Apr 17 17:55:37 +0000 2020,23896,3304,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,4,,,,,
1251206880694661122,"That’s amazing news 🙏 You can count on me &amp; @GlblCtzn to help. The fight against #COVID can only be global! #G7 &amp; #G20 members: heads up, Global Citizens will be out campaigning for @gavi @CEPIvaccines &amp; @WHO 💪 https://t.co/gM4tCDkxoN",Lady Gaga,ladygaga,2020-04-17T17:52:21.000Z,Fri Apr 17 17:52:21 +0000 2020,14406,2442,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/vonderleyen/status/1250491052995284994 ,3,4,,,,,
1250158045658632193,Can’t wait for you to see what we’ve put together! Tune in! 💕 https://t.co/v4owoA8QdM,Lady Gaga,ladygaga,2020-04-14T20:24:39.000Z,Tue Apr 14 20:24:39 +0000 2020,50063,9526,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/GlblCtzn/status/1250110300449316864 ,0,0,,,,,
1249742464094633984,"Hi @JustinTrudeau — thanks for funding @CEPIvaccines, the @UN appeal, and for all 🇨🇦 is doing to stop #COVID19 and #PlankTheCurve. Will Canada give new funds to @Gavi to deliver vaccines and save lives in the poorest countries? We’re all in this together as #GlobalCitizens.",Lady Gaga,ladygaga,2020-04-13T16:53:17.000Z,Mon Apr 13 16:53:17 +0000 2020,25660,3735,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,3,4,,,,,
1249741683832438785,President @vonderleyen — as a doctor you know that disease doesn't know borders. Thanks for stepping up on @UN and bilateral #COVID19 help. We need your leadership on the lifesaving work of @CEPIvaccines &amp; @Gavi. We’re all in this together as #GlobalCitizens.,Lady Gaga,ladygaga,2020-04-13T16:50:11.000Z,Mon Apr 13 16:50:11 +0000 2020,18807,3058,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,4,,,,,
1249741164028166147,"President @EmmanuelMacron — last year you showed your leadership in the fight against pandemics. We need you to support the global fight against #COVID19 through the @UN, @CEPIvaccines &amp; @Gavi. We’re all in this together as #GlobalCitizens.",Lady Gaga,ladygaga,2020-04-13T16:48:07.000Z,Mon Apr 13 16:48:07 +0000 2020,31815,6062,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,4,,,,,
1249500133978304512,"Happy Easter to the world. Many are suffering right now, whether you celebrate Easter or not, I wish you the best day you could possibly have. Maybe just one smile. I wish that for you all today. 🌎❤️",Lady Gaga,ladygaga,2020-04-13T00:50:21.000Z,Mon Apr 13 00:50:21 +0000 2020,117766,12603,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,
1247915685608591360,.@InStyle May 2020 https://t.co/n3j0FyHp3t https://t.co/SvuinGEbY7,Lady Gaga,ladygaga,2020-04-08T15:54:19.000Z,Wed Apr 08 15:54:19 +0000 2020,65206,11484,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,http://instyle.io/SOQDiHS ,0,1,photo,https://pbs.twimg.com/media/EVF8sxeVAAUwxjc.jpg,https://pbs.twimg.com/media/EVF8sxeUYAUFFBg.jpg,,
1247660905459896320,RT @thefriley : ...@momgerm and I wrote about the importance of kindness. “acts of kindness are support for the most vulnerable” Proximity matters and local kindness impacts mental and physical health and community resilience. https://t.co/PRfSkV5Jyz.  @BTWFoundation @Nextdoor #kindnessnextdoor,Lady Gaga,ladygaga,2020-04-07T23:01:54.000Z,Tue Apr 07 23:01:54 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://amp.cnn.com/cnn/2020/04/03/opinions/kindness-increase-covid-19-pandemic-friar-bissett-germanotta/index.html?__twitter_impression=true ,1,3,,,,,
1247623597348315136,Calling all developers 👩‍💻🧑‍💻👨‍💻 Now’s the time to get behind your keyboard and help fight #COVID19. Join the @IBM 2020 #CallforCode Global Challenge now https://t.co/PMUu3ntcI5,Lady Gaga,ladygaga,2020-04-07T20:33:39.000Z,Tue Apr 07 20:33:39 +0000 2020,18701,4357,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,http://ibm.biz/callforcode ,2,1,,,,,
1247360887637368832,#TogetherAtHome @WHO @GlblCtzn https://t.co/9nxv0J96JC https://t.co/3mXi6d5tbF,Lady Gaga,ladygaga,2020-04-07T03:09:45.000Z,Tue Apr 07 03:09:45 +0000 2020,39604,10415,qme,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://glblctzn.me/2xFbpj8 ,1,2,photo,https://pbs.twimg.com/media/EU-EHUPVAAA0rE4.jpg,https://pbs.twimg.com/media/EU-EHTYU0AAGsAf.jpg,https://pbs.twimg.com/media/EU-EHTXUYAEYSw8.jpg,
1247189496132763648,"RT @WHO : WHO will have a special guest at today's #COVID19 press conference: @ladygaga will be joining us to announce the 

One World: #TogetherAtHome virtual global special on 18 April 2020. 

📺 at 15.30 GMT",Lady Gaga,ladygaga,2020-04-06T15:48:42.000Z,Mon Apr 06 15:48:42 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,2,1,,,,,
